Date,Revenue,Expenses,Profit
2022-03-17,10790.535687546104,7415.669366806532,3374.866320739572
2022-03-18,8427.387139912847,6531.298752476279,1896.0883874365682
2022-03-19,10047.561820102059,8378.23040906592,1669.331411036139
2022-03-20,8976.037142138113,10015.799486287926,-1039.7623441498126
2022-03-21,7402.749513777129,9111.034352594008,-1708.2848388168786
2022-03-22,11855.383182177742,8328.032075683905,3527.3511064938375
2022-03-23,8842.92266287895,6918.690863793234,1924.2317990857155
2022-03-24,7700.921836574978,8751.349146301254,-1050.4273097262758
2022-03-25,13292.05969747488,7604.174466616299,5687.885230858582
2022-03-26,6003.218959859967,5841.231416254252,161.98754360571547
2022-03-27,7363.168902752232,9088.526967589203,-1725.3580648369716
2022-03-28,13928.235171212871,8240.529248185838,5687.705923027033
2022-03-29,12504.71384792843,8941.824200984294,3562.889646944135
2022-03-30,10481.137064896462,10299.727975830347,181.40908906611548
2022-03-31,13254.27860108262,12095.063513956255,1159.2150871263657
2022-04-01,12133.804632843021,11626.72906022525,507.0755726177704
2022-04-02,7955.50344014468,8302.290121839531,-346.7866816948508
2022-04-03,9471.162290399578,5819.011815065494,3652.1504753340832
2022-04-04,14071.140264894366,10174.776201532155,3896.364063362211
2022-04-05,8202.055687308419,9744.339484835426,-1542.2837975270068
2022-04-06,9924.358394197177,9194.87866169071,729.4797325064683
2022-04-07,9853.647245543283,8262.534712496736,1591.1125330465475
2022-04-08,11933.123091500896,8094.170270550487,3838.9528209504097
2022-04-09,10162.88023305032,7081.154626470767,3081.7256065795536
2022-04-10,9367.471813890792,6501.771795967505,2865.7000179232873
2022-04-11,9797.682838181716,11594.501977600452,-1796.819139418736
2022-04-12,6601.205612744705,9470.437535446626,-2869.2319227019216
2022-04-13,8415.969676965145,7311.653481959776,1104.316195005369
2022-04-14,8963.642416567602,7938.13425712616,1025.5081594414414
2022-04-15,8887.221049179972,7285.172333532277,1602.0487156476956
2022-04-16,7947.559662320288,7467.42760045918,480.132061861108
2022-04-17,10390.723839036886,7835.476119472475,2555.2477195644105
2022-04-18,9610.998254807968,8893.18442484326,717.8138299647071
2022-04-19,6930.936396929772,7655.124930800139,-724.1885338703669
2022-04-20,7835.023566161307,9694.893707152758,-1859.870140991451
2022-04-21,9457.824517409079,10214.326258887733,-756.5017414786544
2022-04-22,6419.958413252864,5965.7609435962,454.197469656664
2022-04-23,9135.148619187406,8234.635045669544,900.5135735178628
2022-04-24,11810.937236238837,7888.515057107821,3922.4221791310156
2022-04-25,7266.053747231033,10121.532743757598,-2855.4789965265645
2022-04-26,9598.521304466094,6858.185732003468,2740.3355724626263
2022-04-27,10272.187494134978,8465.16629306141,1807.0212010735686
2022-04-28,7626.555552133994,8745.84913010187,-1119.2935779678755
2022-04-29,10799.503800345708,10038.214784219685,761.2890161260239
2022-04-30,13817.144629757217,9418.97855747645,4398.1660722807665
2022-05-01,13569.146689899051,8872.477028178557,4696.669661720494
2022-05-02,9508.705490587721,6997.827845016384,2510.877645571337
2022-05-03,9627.038208431843,7871.794576489296,1755.243631942547
2022-05-04,11140.386247483357,7127.751347476674,4012.634900006683
2022-05-05,9394.213985929122,6421.520783631505,2972.693202297617
2022-05-06,10091.439733557352,8230.53100506219,1860.908728495162
2022-05-07,9153.053426911027,7963.999723262747,1189.0537036482801
2022-05-08,10337.865612336978,7481.824633347968,2856.04097898901
2022-05-09,10237.813475169585,6185.24269387521,4052.5707812943756
2022-05-10,8594.496170147519,9563.86644657669,-969.370276429172
2022-05-11,5380.190836956365,7440.311704498293,-2060.1208675419275
2022-05-12,9855.889451483783,4138.078429285861,5717.811022197922
2022-05-13,9684.99041479823,6138.241438053322,3546.7489767449088
2022-05-14,14888.985776909823,7396.173194526085,7492.812582383738
2022-05-15,7226.260478632251,7172.042851916234,54.21762671601664
2022-05-16,8710.686990055101,7993.225914858931,717.46107519617
2022-05-17,7680.939256214707,6817.833458831182,863.105797383525
2022-05-18,10365.829409808284,9005.906466648801,1359.922943159483
2022-05-19,11102.586353214194,7692.9111128029235,3409.6752404112704
2022-05-20,8131.95173165056,7785.5219555373,346.42977611326023
2022-05-21,9759.787004170936,8869.760308828285,890.0266953426508
2022-05-22,10346.941795360646,8562.24660572382,1784.6951896368264
2022-05-23,7758.544150523074,8511.21581763471,-752.6716671116355
2022-05-24,8174.225230586233,8933.469263817433,-759.2440332311999
2022-05-25,8149.7010746063115,8662.586074885656,-512.8850002793442
2022-05-26,7523.207861306493,6542.56658165378,980.6412796527129
2022-05-27,7456.770770412129,10097.968927673526,-2641.198157261397
2022-05-28,12284.679909497794,9189.56305879772,3095.116850700075
2022-05-29,11506.179867082792,7339.2462000339565,4166.933667048836
2022-05-30,8759.256220975774,7255.580443645019,1503.6757773307554
2022-05-31,12817.516357193152,9690.191335102365,3127.3250220907867
2022-06-01,9163.648354623616,6195.45000796727,2968.198346656346
2022-06-02,13571.040442061147,9285.942227867594,4285.098214193553
2022-06-03,9867.528918839602,8471.1567011239,1396.3722177157015
2022-06-04,7387.761546501924,7457.386225127336,-69.62467862541143
2022-06-05,8517.869206887524,9358.61298182046,-840.7437749329365
2022-06-06,7050.533900243503,7170.682323032925,-120.1484227894216
2022-06-07,9378.046005075143,8209.30938538172,1168.7366196934217
2022-06-08,7193.272408693579,8366.961530053964,-1173.6891213603858
2022-06-09,12042.831507784274,5235.473337174206,6807.358170610069
2022-06-10,11086.85747375292,7742.0469828094265,3344.8104909434933
2022-06-11,6228.442371341151,6245.279777850454,-16.837406509303037
2022-06-12,12210.733330202067,9341.690528164932,2869.0428020371346
2022-06-13,11737.60851817656,9764.914556099695,1972.6939620768644
2022-06-14,10202.00455516454,7902.323521600591,2299.6810335639484
2022-06-15,8359.940218051652,6088.380768636908,2271.5594494147435
2022-06-16,10684.237001205302,8752.36967281758,1931.8673283877215
2022-06-17,9339.81683711378,6220.038319693316,3119.7785174204637
2022-06-18,9914.296968860212,9199.723961119673,714.5730077405387
2022-06-19,9177.348027490496,10747.270490966508,-1569.9224634760121
2022-06-20,13082.000386446363,6413.490658819164,6668.509727627199
2022-06-21,14871.589583982444,8112.345755129461,6759.243828852983
2022-06-22,8598.418106998342,8656.117002295005,-57.69889529666216
2022-06-23,9746.667892915906,8775.396413935612,971.271478980294
2022-06-24,10426.817760515414,4927.893558955423,5498.924201559991
2022-06-25,9906.012847668373,5655.614283044099,4250.3985646242745
2022-06-26,11712.170118582952,9124.421100467596,2587.7490181153553
2022-06-27,9811.311815680669,6418.629117537337,3392.6826981433314
2022-06-28,13151.044731732152,7474.054535146135,5676.990196586017
2022-06-29,7475.992028973469,6849.923085306684,626.0689436667853
2022-06-30,11136.414994161507,10743.678674371702,392.73631978980484
2022-07-01,11489.833395375295,6478.797812414675,5011.035582960621
2022-07-02,6223.321191270804,6390.10786498358,-166.78667371277606
2022-07-03,7139.596095645934,6777.3191738407195,362.27692180521444
2022-07-04,9417.225559482213,7281.024960699768,2136.200598782445
2022-07-05,8889.305037187356,9644.389117393237,-755.084080205881
2022-07-06,9467.193532623878,9240.332892657545,226.8606399663331
2022-07-07,9726.777514681462,8006.620925697272,1720.1565889841904
2022-07-08,7560.989342452904,8619.916622124749,-1058.927279671845
2022-07-09,7585.8053511684175,9063.913832698237,-1478.10848152982
2022-07-10,7402.4961301205685,8240.508818947012,-838.0126888264431
2022-07-11,7082.659909689051,9180.850352744477,-2098.190443055426
2022-07-12,9417.988068686926,8189.9007273515845,1228.087341335341
2022-07-13,7160.736040032136,8787.488434185307,-1626.7523941531708
2022-07-14,13496.416288771452,9076.348474316475,4420.0678144549765
2022-07-15,8249.34346305458,7389.582482564596,859.7609804899839
2022-07-16,9946.314523456394,8648.96310993784,1297.3514135185542
2022-07-17,6602.789290005459,7194.404192766,-591.6149027605406
2022-07-18,11250.166410451306,8699.02906771844,2551.1373427328654
2022-07-19,8671.915203580742,8134.3533173456235,537.5618862351184
2022-07-20,11695.312562506366,6894.201859691626,4801.11070281474
2022-07-21,7111.485473659912,6213.759803991868,897.7256696680442
2022-07-22,12205.45842960243,8684.359568097108,3521.098861505321
2022-07-23,9432.940412353038,8315.039355278206,1117.9010570748324
2022-07-24,5777.315892551895,9609.459305483662,-3832.1434129317677
2022-07-25,7559.552549229497,7148.88604853673,410.66650069276693
2022-07-26,10339.98537568954,4924.706096709791,5415.2792789797495
2022-07-27,11373.722402899346,7693.781763190118,3679.940639709228
2022-07-28,8749.711975920465,7964.264700793671,785.447275126794
2022-07-29,8765.435251610425,7424.54093772718,1340.8943138832446
2022-07-30,9724.685161472182,7948.039741196111,1776.6454202760706
2022-07-31,13153.235656474008,6065.175844969317,7088.0598115046905
2022-08-01,7711.091583604978,10655.660757385103,-2944.5691737801253
2022-08-02,8934.248244671073,6225.648542408421,2708.5997022626516
2022-08-03,8839.259725823522,9871.134680701245,-1031.8749548777232
2022-08-04,10475.918562916126,11152.837799910283,-676.9192369941575
2022-08-05,12207.242919735456,5561.632800016723,6645.610119718733
2022-08-06,10034.805901270973,8661.48831738565,1373.3175838853222
2022-08-07,7521.501700645184,8309.453901949344,-787.9522013041596
2022-08-08,5300.487387859895,9936.780930115321,-4636.2935422554265
2022-08-09,13524.687538120816,8878.521154029479,4646.166384091337
2022-08-10,11928.485192795832,7003.731332708435,4924.753860087397
2022-08-11,11042.436853976673,10672.441545851432,369.9953081252406
2022-08-12,8600.188314589435,8732.512338142193,-132.32402355275735
2022-08-13,8839.083349337669,12709.291838879275,-3870.2084895416065
2022-08-14,14623.141515811005,7700.069055169688,6923.072460641317
2022-08-15,11719.696193256425,9661.851628758443,2057.844564497982
2022-08-16,10493.049538630756,7745.04431008063,2748.005228550126
2022-08-17,10026.794133551106,11970.295215271603,-1943.5010817204966
2022-08-18,8968.326763700847,9754.06539720651,-785.7386335056635
2022-08-19,9054.953939955556,7951.9820501945715,1102.9718897609846
2022-08-20,6397.0318069631685,5678.27767019462,718.754136768548
2022-08-21,12069.950837688084,8749.563841513944,3320.38699617414
2022-08-22,9386.811572104616,5805.0051080628355,3581.8064640417806
2022-08-23,8967.898147529084,4914.336708349303,4053.561439179781
2022-08-24,10295.530435480303,8076.238833642983,2219.29160183732
2022-08-25,7886.639099487817,8712.359247380376,-825.7201478925599
2022-08-26,7730.529926847985,8796.9912054007,-1066.4612785527152
2022-08-27,10702.25969504936,7321.280404204605,3380.979290844756
2022-08-28,11278.418264913635,6585.384689121684,4693.033575791951
2022-08-29,12260.467863473245,8898.32955537696,3362.138308096284
2022-08-30,10289.59692921524,6207.8774412524,4081.7194879628405
2022-08-31,9134.108612360771,9512.02122371755,-377.91261135677814
2022-09-01,11907.133821547239,6460.856541401571,5446.277280145668
2022-09-02,12817.143505454955,7386.287235292907,5430.856270162048
2022-09-03,9363.025109419825,6575.96955550139,2787.055553918435
2022-09-04,11650.477864591101,11121.097906390482,529.3799582006195
2022-09-05,10484.457920569037,7231.054438071615,3253.4034824974224
2022-09-06,7388.886395672203,6742.835556748483,646.0508389237202
2022-09-07,9116.690183557033,8432.277536453972,684.4126471030613
2022-09-08,11417.949785334353,11299.593848210816,118.35593712353693
2022-09-09,6963.595872999424,7546.609183409758,-583.0133104103343
2022-09-10,9897.524160109271,6409.915852038785,3487.6083080704866
2022-09-11,9430.97786294732,10720.243374987624,-1289.2655120403033
2022-09-12,12743.866361527716,8827.82103583192,3916.045325695797
2022-09-13,7649.614891713877,7759.536782064548,-109.92189035067076
2022-09-14,11384.246136063226,7342.2728428821,4041.973293181126
2022-09-15,8647.5960678645,7383.451939930136,1264.1441279343644
2022-09-16,8048.215117411477,7475.714937879085,572.5001795323924
2022-09-17,9974.253953328227,7273.337340907867,2700.9166124203603
2022-09-18,10390.918594846073,7766.499829030571,2624.4187658155015
2022-09-19,9932.243152895835,8514.337050979959,1417.9061019158762
2022-09-20,9602.468791000805,9588.415775654095,14.053015346709799
2022-09-21,11186.394936203938,10487.167154805864,699.2277813980745
2022-09-22,10072.74500603474,8145.75030559227,1926.9947004424703
2022-09-23,9940.729557027591,6160.134102947645,3780.5954540799457
2022-09-24,11714.832352572987,9309.815011182378,2405.0173413906086
2022-09-25,8079.101189730637,7082.349270382971,996.7519193476664
2022-09-26,11707.674491868182,9500.145306249926,2207.5291856182557
2022-09-27,11729.265343423924,6223.704193205408,5505.561150218516
2022-09-28,15315.356757471363,7482.511174186823,7832.84558328454
2022-09-29,11480.391230325225,8636.070285960473,2844.320944364752
2022-09-30,11624.11029692095,5849.424240173956,5774.686056746994
2022-10-01,9326.116356667368,9168.477078784592,157.6392778827758
2022-10-02,11297.217508501983,9211.873216717995,2085.3442917839875
2022-10-03,15430.054612104945,9107.972171975749,6322.082440129196
2022-10-04,9667.582475413394,9399.997945086212,267.5845303271817
2022-10-05,9611.81849159482,10239.780390893082,-627.9618992982614
2022-10-06,7518.515215904911,6565.5879772694,952.9272386355115
2022-10-07,10197.617384442428,9349.719199047706,847.8981853947225
2022-10-08,7946.743125365183,6937.934365003827,1008.8087603613558
2022-10-09,11929.506658854352,5999.399450903183,5930.10720795117
2022-10-10,8909.58872631579,5544.646262344564,3364.942463971225
2022-10-11,9821.117084596817,5799.85333191304,4021.263752683777
2022-10-12,10121.890941222322,8449.046073209247,1672.844868013075
2022-10-13,8098.5879613289835,7859.399636764854,239.1883245641293
2022-10-14,10947.837141890479,8674.701923590219,2273.13521830026
2022-10-15,8336.600638868802,7460.113524779434,876.4871140893683
2022-10-16,5913.2515122631385,7516.571996424818,-1603.3204841616798
2022-10-17,11277.672285119646,8876.967772400796,2400.7045127188503
2022-10-18,9792.148899597303,11508.300402260194,-1716.1515026628913
2022-10-19,11448.974757478105,10251.086261693114,1197.8884957849914
2022-10-20,9021.680194034105,7602.779560305833,1418.9006337282717
2022-10-21,10941.232787744193,9886.833296001054,1054.3994917431392
2022-10-22,10777.590658579098,9673.800414119387,1103.7902444597112
2022-10-23,9058.55571221955,8665.517992845664,393.0377193738859
2022-10-24,8910.899746135634,8708.048452886585,202.85129324904847
2022-10-25,10472.922425125349,7630.983537473938,2841.9388876514113
2022-10-26,9196.271048437695,7961.578390146402,1234.692658291293
2022-10-27,8621.391457932543,8878.133046449162,-256.74158851661923
2022-10-28,9202.593284446462,8818.68138136407,383.9119030823931
2022-10-29,6283.426373734285,8699.53346571043,-2416.107091976145
2022-10-30,9393.961005879373,7950.642319926672,1443.3186859527013
2022-10-31,10140.502565030853,9020.326580568684,1120.1759844621683
2022-11-01,10054.363253624206,6316.154306562201,3738.208947062005
2022-11-02,10712.808546279754,9091.659671233372,1621.1488750463814
2022-11-03,11348.37624430216,7491.735791822627,3856.6404524795335
2022-11-04,8891.012771271762,6772.570874047108,2118.441897224654
2022-11-05,10836.680235786027,10517.480769699803,319.19946608622377
2022-11-06,13872.02670602397,8667.425199601494,5204.601506422476
2022-11-07,7295.54354589003,7732.490861664321,-436.9473157742905
2022-11-08,11994.929860988914,7157.550091027326,4837.379769961588
2022-11-09,11402.364534694343,9471.263028355912,1931.1015063384311
2022-11-10,7940.8137535517835,9720.031980910724,-1779.2182273589406
2022-11-11,11478.901121597382,7870.98725862036,3607.9138629770223
2022-11-12,11753.348949623503,8053.402005942357,3699.946943681146
2022-11-13,10818.95984874674,8748.04568102365,2070.914167723089
2022-11-14,8409.212225325047,6273.409052394448,2135.8031729305994
2022-11-15,12535.540290908795,8263.233701301166,4272.30658960763
2022-11-16,8591.287332043194,5797.242764930375,2794.044567112818
2022-11-17,9507.47839077719,8978.030094337786,529.4482964394047
2022-11-18,7769.8028692592625,3553.2914290325944,4216.511440226668
2022-11-19,9666.001500700932,11730.992288692423,-2064.9907879914917
2022-11-20,7656.170544386705,8144.799862212705,-488.62931782600026
2022-11-21,7042.235573360873,3855.1563554235963,3187.0792179372766
2022-11-22,11113.182918134142,8578.101163647365,2535.081754486777
2022-11-23,9452.710884828075,8023.906641830887,1428.8042429971883
2022-11-24,15313.690145193501,9926.654389162557,5387.035756030944
2022-11-25,12191.48304111506,6829.354470469275,5362.128570645785
2022-11-26,12538.665147328395,9810.476577175832,2728.1885701525625
2022-11-27,8884.056695866308,8965.723071927825,-81.66637606151744
2022-11-28,12754.24151326817,5439.6856646021615,7314.555848666009
2022-11-29,9413.488830036318,8592.75808886735,820.730741168969
2022-11-30,11037.58105295179,8993.43431311138,2044.1467398404093
2022-12-01,11531.922314688647,7341.147583929637,4190.77473075901
2022-12-02,14239.07849240625,11609.833055162148,2629.2454372441025
2022-12-03,8885.412620857036,5337.301645239159,3548.1109756178766
2022-12-04,12862.021401867478,6408.322546612082,6453.698855255396
2022-12-05,8820.16651815414,10479.917714122368,-1659.7511959682288
2022-12-06,9888.422631995922,5633.1668074108475,4255.255824585074
2022-12-07,9784.069542275356,9824.714226328397,-40.64468405304069
2022-12-08,10593.811255331262,7347.793446604588,3246.017808726674
2022-12-09,12842.596890919329,10364.785919161879,2477.81097175745
2022-12-10,12391.615856236487,7923.731890403968,4467.88396583252
2022-12-11,12733.125224448588,5673.6784619546725,7059.446762493915
2022-12-12,10994.072234621479,8317.50957225613,2676.5626623653498
2022-12-13,10940.093691634249,7619.784418183518,3320.309273450731
2022-12-14,9302.29507903297,5913.509437004489,3388.7856420284816
2022-12-15,8504.07934543963,6687.856856797696,1816.2224886419335
2022-12-16,11530.306316736971,9542.811054358288,1987.495262378683
2022-12-17,7271.95823371408,9439.677765600405,-2167.719531886325
2022-12-18,9846.20667252942,8926.820235704205,919.3864368252162
2022-12-19,8551.77427665062,8382.318515677,169.45576097362027
2022-12-20,8232.880409401845,7914.69828355532,318.1821258465252
2022-12-21,6521.202425398528,7110.519371932242,-589.3169465337141
2022-12-22,8705.717073597016,6617.281573527943,2088.435500069073
2022-12-23,8582.36224774232,8836.55166214821,-254.1894144058897
2022-12-24,10511.184453261954,8965.518845635555,1545.665607626399
2022-12-25,11881.207376035672,8122.378860226081,3758.8285158095914
2022-12-26,9974.872325290264,6684.766629462099,3290.1056958281642
2022-12-27,8890.021452124698,6524.949874796508,2365.07157732819
2022-12-28,10818.23628877081,5796.1397610323,5022.096527738509
2022-12-29,7683.958367782599,8528.143394178964,-844.1850263963643
2022-12-30,10742.576897822108,9070.203311892315,1672.3735859297922
2022-12-31,9789.189386598671,7977.940377630215,1811.249008968456
